RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394812,"Macomb, IL",780,42936,43022,43065,43126,43150,43206,43255,43326,43425,43675,43976,44258,44403,44480,44577,44716,44890,45026,45129,45320,45476,45711,45824,45829,45756,45803,45980,46063,46247,46421,46716,46810,46937,46509,46297,46170,46631,47090,47477,47890,48139,48409,48575,48821,49033,49501,49830,50239,50443,50602,50739,50870,51154,51430,51741,52012,52299,52627,52972,53195,53355,53537,53813,54089,54247,54319,54383,54582,54869,55165,55459,55716,55912,56017,56087,56161,56241,56386,56540,56766,56878,56999,57005,57139,57268,57452,57574,57723,58102,58570,59041,59182,59336,59369,59743,60066,60584,61047,61595,62152,62423,62616,62768,63167,63611,64284,64721,65105,65276,65561,65883,66203,66586,66906,67226,67542,67821,68022,68196,68469,68739,68968,69078,69166,69231,69343,69457,69555,69633,69653,69627,69543,69483,69424,69361,69341,69434,69507,69507,69338,69169,68950,68785,68629,68469,68285,67982,67569,67043,66567,66229,65974,65749,65548,65298,64933,64508,64058,63821,63537,63310,63033,62826,62616,62367,62111,61951,61912,61912,61890,61716,61639,61531,61417,61137,60933,60745,60552,60287,59971,59775,59616,59569,59486,59375,59284,59228,59286,59368,59536,59620,59720,59698,59687,59659,59718,59746,59782,59828,59732,59627,59586,59759,59982,60148,60347,60561,60756,61183,61635,62087,62422,62694,62827,62893,63027,63344,63626,63898,64140,64305,64485,64730,65067,65512,65961,66384,66632,66852,67073,67307,67537,67723,67899,68060,68280,68485,68723,68973,69290,69567,69846,70100,70366,70662,70945,71192,71377,71545,71726,71893,72088,72301,72533,72795,73061,73281,73460,73628,73857,74100,74356,74550,74795,75024,75236,75353,75433,75537,75646,75741,75950,76209,76480,76741,76944,77166,77357,77599,77847,78074,78299,78529,78634,78678,78684,78710
395187,"Vernal, UT",781,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",122095,122977,124550,126803,129193,130783,132457,134111,136031,138244,140377,142705,145159,147755,149497,151905,154297,157860,161131,164503,167480,169821,172250,174105,175899,177697,179227,180255,180708,181286,181897,182250,182248,182257,181984,181726,180907,180075,179351,178613,178001,177308,176867,176132,175419,174539,173603,172803,172036,170940,169332,167590,165993,164341,162817,161673,160820,160156,159557,159163,158975,158887,158922,158905,158676,158299,157564,156870,156162,155625,155202,154387,153433,152707,152418,152238,151995,152006,152215,152310,152255,152280,152403,152676,153077,153313,153511,153761,154430,155148,156022,157030,158162,159329,160505,161826,163222,164591,165886,167186,168366,169522,170520,171495,172455,173295,174040,174716,175439,176269,177122,177942,178749,179441,180188,180926,181748,182602,183503,184397,185125,185957,186900,188008,189011,190097,191129,192192,193217,194275,195359,196435,197607,198670,199600,200524,201614,202799,204075,205399,206747,207873,209058,210389,211916,213409,214779,215885,216909,217845,219025,220288,221615,223055,224253,225166,225837,226615,227568,228723,229575,230526,230986,231652,232181,232860,233501,233898,234207,234339,234590,234737,235057,235265,235652,235771,235897,235839,235856,236109
394749,"Kingsville, TX",782,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69150,69225,69164,69143,69153,69370,69487,69700,69865,70156,70317,70554,70821,71006,71346,71708,72148,72290,72593,72799,73102,73256,73565,73847,74122,74500,74717,74932,74974,75320,75597,75875,75911,75984,76109,76104,76002,75828,75920,75998,76093,75525,75121,74608,74657,74534,74438,74326,74292,74215,74029,73779,73527,73505,73349,73284,73015,72907,72790,72792,72751,72737,72699,72617,72531,72459,72322,72210,72034,71951,71740,71466,71282,71142,71097,71049,71046,71113,71261,71335,71371,71339,71448,71583,71665,71737,71779,71940,72100,72239,72388,72455,72629,72757,73006,73219,73470,73751,74103,74433,74753,75022,75376,75826,76321,76802,77229,77699,78219,78693,79086,79460,79855,80341,80791,81281,81787,82344,82836,83283,83681,84173,84635,85132,85655,86219,86685,87132,87416,87737,88011,88424,88908,89351,89991,90587,91165,91533,91954,92355,92742,93170,93760,94330,94721,95082,95394,95737,96056,96615,97159,97653,98197,98724,99118,99428,99839,100260,100409,100553,100601,100462,100302,100385,100653,100792,100897,101187,101558,101942,102336,102691,103090,103505,103883,104059,104034,104066,104116,104018
394815,"Madison, IN",783,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",104041,103894,103754,103350,103067,102765,102608,102289,102086,101877,101797,101720,101584,101299,100897,100712,100436,100215,99721,99460,99184,98955,98563,98044,97527,97234,97082,96956,96671,96398,96268,96121,95683,95200,94759,94525,94472,94390,94349,94098,93985,93750,93489,93242,93226,93250,93252,93312,93273,93176,93036,93024,93150,93315,93565,93717,93924,94086,94220,94265,94388,94627,94847,95013,95064,95401,95603,95921,95938,96006,96192,96391,96571,96866,97305,97798,98615,98912,99591,99595,100081,100427,101000,101557,101892,101797,101683,101844,101329,101485,101273,102120,102448,102736,102849,102913,103426,104226,104953,105449,106209,106745,107342,107775,108409,109330,110007,110705,110956,111271,111519,111840,112512,113317,114269,114824,115401,116046,116985,117898,119003,119965,121105,122001,122866,123620,124326,125084,125842,126436,126970,127500,128186,128964,129741,130642,131211,131794,132290,132907,133429,133924,134311,134645,134772,134804
394886,"Mount Pleasant, TX",784,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91401,92113,92591,93474,93872,94144,94307,94742,95157,95664,95760,95987,95999,95972,95738,95695,96115,96585,97110,97305,97576,97715,98211,98404,98691,98617,99033,99258,99647,99788,99997,99929,99642,99102,98780,98505,98560,98505,97813,97122,96405,96381,96148,95965,95677,95562,95313,95109,94696,94322,94186,94022,93889,93518,93258,93132,93165,93264,93343,93358,93282,93193,93110,92992,92834,92588,92453,92200,91948,91604,91391,91222,91200,91204,91247,91292,91291,91364,91402,91475,91508,91583,91628,91721,91851,92037,92234,92482,92869,93208,93505,93831,94210,94619,95062,95477,95871,96258,96712,97269,97719,98206,98708,99430,100115,100768,101255,101731,102192,102633,103062,103467,103900,104320,104693,104875,105087,105358,105785,106329,106865,107432,107874,108290,108740,109218,109618,109869,110199,110557,110975,111263,111553,111832,112261,112722,113120,113498,113991,114691,115222,115699,116095,116494,116990,117445,117861,118012,118322,118718,119400,119988,120634,121207,121663,122143,122473,122818,123129,123277,123367,123315,123430,123623,124110,124620,125221,125641,126115,126562,126976,127598,128160,128762,129040,129232,129168
394962,"Paris, TN",785,59656,59936,60180,60449,60711,60966,61176,61404,61672,61886,62157,62434,62769,63008,63266,63509,63843,64159,64520,64895,65289,66063,66741,67287,67365,67673,68065,68472,68809,69130,69517,69767,69877,69418,68858,68477,68844,69369,69796,70061,70091,70232,70230,70371,70501,70732,71123,71391,71612,71647,71736,71868,72170,72448,72790,73120,73556,74087,74458,74832,74892,74988,75053,75211,75405,75588,75798,75917,75954,75917,75907,75902,75950,76198,76474,76802,76938,77081,77122,77139,77198,77274,77457,77580,77781,78150,78517,78790,78774,78701,78638,78616,78722,78875,79098,79271,79485,78773,78001,77176,77168,77270,77339,77615,77735,78055,78154,78441,78619,79265,79880,80562,80975,81229,81747,82104,82448,82445,82294,82353,82369,82715,83050,83396,83656,84059,84347,84420,84549,84583,85261,85494,86005,86064,86336,86606,86950,87261,87474,87887,88250,88936,89101,89345,89208,89224,89175,89158,89072,88908,88739,88577,88369,88059,87784,87532,87330,87025,86569,85985,85375,84854,84494,84199,83984,83746,83582,83501,83465,83502,83575,83705,83756,83670,83435,83126,82802,82453,82108,81729,81467,81226,81075,80958,80967,81042,81057,81020,80973,81032,81104,81192,81241,81362,81460,81535,81527,81548,81625,81790,81948,82084,82225,82376,82541,82651,82740,82855,83052,83276,83581,83896,84280,84580,84872,85171,85521,85899,86292,86691,87060,87428,87748,88030,88274,88675,89119,89515,89766,90031,90368,90733,91130,91512,91942,92397,92910,93396,93912,94480,95084,95664,96183,96707,97259,97815,98376,98921,99424,99923,100376,100891,101487,102092,102699,103251,103797,104371,104938,105543,106167,106670,107131,107531,108030,108539,109075,109646,110238,110844,111444,111968,112459,112940,113331,113650,113853,114181,114498,114826,115152,115472,115811,116204,116631,117141,117767
394491,"Columbus, NE",786,66862,67057,67139,67483,67565,67730,67711,67985,68068,68246,68510,69061,69530,69832,70088,69956,70117,70218,70611,70569,70816,71049,71202,70808,70440,70098,70169,70367,70756,71052,71312,71592,71843,71860,71904,71979,72432,72877,73267,73525,73659,73845,74003,74268,74492,74822,75165,75683,76073,76530,76767,77019,77220,77485,77751,78017,78314,78671,78972,79229,79353,79523,79731,80047,80319,80592,80810,81042,81266,81475,81684,81817,81985,82146,82342,82540,82716,82886,83019,83180,83297,83450,83569,83736,83910,84078,84269,84422,84767,85143,85621,85935,86257,86518,86849,87176,87485,87844,88220,88643,88973,89263,89557,89860,90173,90469,90773,91100,91449,91789,92087,92367,92400,92388,92260,92319,92404,92493,92544,92665,92827,93004,93115,93221,93367,93411,93483,93577,93753,93949,93869,93994,94167,94495,94634,94679,94646,94363,94054,94043,94216,94415,95222,95531,95835,95678,96097,96603,97329,98821,100213,100761,100473,100116,99891,99996,100119,100340,100285,100316,100583,100600,101154,102025,103605,105343,106613,107638,107926,108272,108508,108971,109434,109698,109462,109467,109370,109098,108537,108014,108593,109409,110489,111249,111772,112403,112754,112851,112816,112755,113240,113700,113707,113495,113088,112789,112639,112353,112321,112583,113346,114680,115571,116149,116726,117154,118008,118729,120246,122082,123689,124503,124841,125226,125875,127255,128541,130461,131691,132569,131653,130595,130956,132539,133940,134343,134879,135421,135987,135985,136001,136485,137760,139081,139463,139484,139826,140434,140885,141195,141702,142471,143545,144712,145727,146465,147141,147852,148629,149691,150755,151667,152585,153537,154484,155105,155875,156948,158097,159119,159946,160677,161359,162103,162796,163570,164345,165222,165999,166756,167452,168453,169494,170764,171735,172752,173678,174587,175402,176243,177055,177757,178488,179016,179547,179815,180296
394419,"Brookings, SD",787,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",150585,150904,151007,151453,151751,152111,152284,152431,152710,153030,153342,153547,153624,153579,153485,153269,153149,153008,152927,152807,152541,152118,151729,151364,151304,151262,151578,151806,152265,152419,152765,152865,152829,152874,152783,152821,152567,152274,151929,151603,150821,150254,149698,149803,149906,150049,150269,150513,150800,151117,151337,151548,151880,152213,152654,153002,153483,153918,154320,154727,155259,155810,156383,156887,157482,157968,158410,158722,159095,159512,159874,160225,160383,160565,160845,161297,161795,162220,162696,163138,163578,163943,164461,164958,165594,166225,166889,167581,168244,169036,169660,170285,170808,171467,172109,172789,173568,174371,175080,175621,176149,176820,177648,178551,179468,180355,181152,182064,182975,183947,184782,185706,186480,187226,187889,188593,189236,189694,190392,190940,191437,191696,192232,192964,194022,194871,195520,195957,196507,197331,197634,198073,198285,198854,199145,199344,199448,199724,200215,200888,201558,202161,203117,204077,205305,206450
394740,"Kennett, MO",788,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",60214,60575,60918,61303,61512,61626,61830,62119,62251,62409,62408,62509,62592,62633,62560,62663,62814,63080,63228,63225,63256,63178,63313,63287,63265,63049,62724,62587,62641,62592,62387,62110,62038,61946,61768,61545,61268,61036,60882,60579,60336,60152,60090,60065,59984,59937,59844,59714,59635,59426,59168,58821,58486,58211,57984,57828,57669,57541,57474,57447,57397,57344,57315,57301,57211,57009,56816,56584,56496,56393,56265,56046,55827,55774,55739,55797,55828,55929,55899,55850,55507,55141,54811,54765,54831,54825,54789,54742,54716,54667,54659,54691,54841,55014,55170,55212,55158,55103,55099,55063,55089,55124,55226,55355,55519,55717,55853,55972,56121,56330,56504,56716,56893,57116,57338,57515,57683,57777,57850,57932,58025,58210,58436,58671,58929,59126,59492,59851,60252,60552,61083,61591,62043,62261,62475,62719,62945,63178,63047,62950,62845,63136,63366,63618,63890,64190,64462,64647,64849,65128,65545,66091,66623,66996,67128,67307,67523,67852,68157,68454,68663,68803,68944,69364,69808,70192,70392,70515,70664,70789,70916,71057,71234,71399,71536,71354,71131,70920,70947
394376,"Beeville, TX",789,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",75604,75571,75426,75281,75044,74866,74630,74464,74321,74264,74254,74310,74254,74141,74082,73996,74005,73983,74036,74022,74012,73862,73693,73431,73490,73554,73686,73659,73699,73676,73659,73618,73533,73485,73392,73338,73081,72825,72580,72486,72420,72412,72467,72558,72713,72979,73284,73606,73834,74090,74333,74533,74730,74950,75209,75460,75675,75753,75806,75881,76127,76444,76753,77129,77540,77911,78260,78614,79149,79848,80634,81400,82168,82936,83689,84319,84849,85393,85926,86490,86898,87318,87833,88478,89138,89692,90233,90803,91497,92365,93227,94002,94763,95388,95788,96014,96381,96932,97648,98380,99061,99538,100100,100681,101314,101934,102734,103626,104316,104869,105334,105907,106511,107253,107937,108744,109380,110064,110700,111430,112231,113027,113720,114328,114950,115464,115842,116056,116491,117032,117443,117635,117832,118392,119129,119863,120332,120818,121375,121936,122339,122583,122866,123198,123471,123420
394855,"Miami, OK",790,28042,28178,28286,28399,28484,28603,28717,28846,28953,28993,29057,29155,29287,29447,29588,29714,29799,30008,30288,30608,30812,31109,31452,31695,31860,32012,32284,32584,33063,33212,33264,33148,33373,33625,33774,33945,34125,34265,34376,34466,34507,34610,34687,34907,34955,34959,34968,35043,35187,35347,35471,35618,35689,35852,36025,36234,36529,36808,37111,37293,37430,37522,37589,37647,37742,37837,37948,38031,38022,38059,38078,38171,38280,38412,38577,38730,38902,38994,39130,39208,39360,39404,39501,39591,39700,39802,39893,39996,40081,40202,40282,40422,40512,40619,40689,40821,40942,41080,41163,41288,41418,41592,41767,41909,42027,42259,42502,42641,42735,42820,43043,43213,43386,43479,43629,43767,43995,44112,44316,44529,44790,45009,45154,45303,45476,45602,45720,45864,46116,46280,46394,46545,46777,46969,47130,47274,47420,47798,48227,48713,48967,49476,49968,50471,50843,51379,52056,52811,53529,54137,54574,54904,55161,55413,55644,55899,56079,56242,56318,56366,56393,56443,56626,56885,57244,57436,57579,57700,57903,58051,58101,58089,58089,58064,58277,58430,58600,58474,58400,58294,58230,58157,58199,58309,58508,58707,58589,58424,58223,58353,58516,58649,58796,58910,59031,59120,59124,59078,58956,58962,59036,59134,59193,59295,59496,59656,59773,59877,60034,60221,60260,60254,60159,60278,60356,60565,60665,60830,60923,61062,61251,61507,61955,62380,62937,63361,63874,64228,64467,64783,65177,65581,65788,65861,65996,66139,66254,66244,66179,66043,65999,65930,65929,65879,65924,65996,66136,66281,66429,66536,66649,66857,67203,67512,67748,67952,68145,68467,68658,68790,68843,69014,69343,69597,69727,69777,69857,69951,70066,70134,70251,70240,70317,70369,70597,70842,71093,71339,71592,71862,72105,72317,72540,72891,73218,73520,73611
753878,"Dayton, TN",791,63947,64085,64235,64350,64504,64617,64637,64641,64698,65044,65435,65862,65919,66013,66171,66447,66626,66815,67036,67284,67516,67315,67370,67355,67707,67693,67541,67409,67396,67552,67885,68185,68390,68659,68626,68595,68607,69041,69632,69978,70283,70427,70634,70961,71338,71669,71924,72222,72494,72668,72848,73227,73631,74031,74173,74389,74685,75199,75607,76005,76161,76379,76497,76677,76846,77006,77288,77410,77503,77485,77538,77662,77816,78155,78515,78844,79064,79258,79507,79749,80037,80294,80652,80963,81366,81525,81657,81782,82058,82423,82712,83041,83324,83657,83978,84297,84599,84986,85374,85798,86215,86687,87171,87616,88055,88528,89080,89652,90328,91019,91772,92448,93051,93601,94156,94813,95523,96302,97033,97766,98333,98860,99449,100079,100662,101169,101768,102319,102773,103111,103502,103939,104430,104732,104938,104967,105231,105474,105713,105713,105757,105798,105781,105705,105658,105847,106004,106355,106528,106729,106719,106765,106709,106617,106587,106464,106166,105598,105068,104450,103877,103343,103046,103110,103269,103457,103477,103546,103751,103991,104174,104371,104505,104601,104455,104109,103743,103386,103056,102725,102435,102294,102224,102161,102077,101966,101916,101837,101773,101759,101868,101993,101953,101850,101745,101769,101852,101951,102099,102275,102416,102455,102391,102375,102612,102828,103014,103057,103191,103451,103710,103956,104244,104600,105049,105410,105656,106019,106424,106894,107279,107627,108062,108443,108889,109336,109819,110305,110788,111302,111877,112464,113044,113523,113969,114464,115015,115571,116141,116783,117454,118006,118431,118869,119402,120045,120743,121467,122160,122867,123535,124243,124993,125820,126728,127595,128412,129212,129903,130616,131128,131701,132204,132785,133328,133912,134442,134989,135490,136145,136768,137382,137989,138566,139203,139727,140270,140765,141279,141794,142346,142756,143226,143673,144219,144741,145246
395207,"Washington, IN",792,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",97773,97587,97657,97614,97672,97842,98037,98235,98115,98009,97962,97927,97985,98058,97976,97788,97496,96935,96304,95679,95440,95154,94840,94650,94366,94289,94181,94414,94509,94685,94864,95021,95361,95735,96099,96184,96239,96278,96325,96169,96200,96466,96823,97136,97104,97121,96992,97009,96990,96987,97059,97193,97316,97366,97415,97567,97780,97948,98193,98423,98626,98755,98895,99111,99330,99459,99586,99795,100078,100338,100558,100811,101149,101506,101827,102045,102317,102598,102963,103169,103458,103763,104166,104497,104837,105148,105428,105669,105838,106077,106302,106579,106789,107027,107320,107679,107914,108240,108624,109218,109785,110415,110848,111210,111501,111743,111895,112045,112442,112923,113430,113898,114424,114890,115486,116195,117061,118023,119120,120142,121030,121757,122509,123278,123853,124447,125002,125690,126226,126795,127313,127972,128597,129321,130008,130647,131402,132151,132894,133468,134084,134618,135125,135539,135979,136376
394435,"Camden, AR",793,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39418,39294,39296,39229,39453,39985,40784,41492,41839,41989,42045,41775,41491,41345,41446,41587,41348,40685,39457,38133,37278,36866,36696,36933,37114,37360,37306,37258,37014,36703,36695,37081,37469,37572,37479,37331,37228,37136,37122,37255,37519,37774,37952,38018,38151,38259,38361,38392,38430,38482,38516,38506,38549,38695,38877,39068,39181,39426,39694,39965,40117,40234,40368,40453,40494,40519,40660,40885,41116,41314,41451,41610,41828,42117,42439,42991,43581,44198,44610,44941,45206,45499,45769,46035,46223,46079,45991,45984,46111,46208,46082,45859,45721,45389,45308,45139,45166,45488,45780,45845,45595,45337,45330,45417,45356,45416,45295,45285,45132,44962,44806,44591,44504,44098,43863,43659,43816,43925,43945,43849,43787,43739,43432,43105,42728,42804,42682,42477,42068,41773,41635,41521,41424,41274,41247,41266,41305,41272,41237,41262,41217,41145,40949,40829,40692,40608,40671,40721,40878,40888,41065,41216,41446,41573,41799,41927,42001,41985,41932,42047,42110,42263,42292,42320,42327,42370,42377,42459,42577,42777,42863,42860,42837,42798,42758,42737,42762,42874,42912,42920,42979,43063,43166,43241,43310,43414,43525,43664,43828,43915,44158,44370,44688,44852,45101,45232,45412,45643,45913,46180,46360,46583,46793,46967,47002,47130,47321,47667,47901,48028,48029,48193,48376,48672,48756,48953,49158,49416,49528,49526,49703,49970,50382,50489,50622,50663,50965,51221,51327,51332,51422,51665,51796,51931,52126,52301,52357,52291,52611,53011,53732,54065,54342,54454,54714,54920,54998,55181,55415,55736,55629,55419,54998,54876
394713,"Jackson, WY",794,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",402312,408269,414014,425865,437352,447200,454954,462058,469224,476312,481631,486310,492355,498355,504849,509111,513303,518586,525830,532968,538782,543023,548729,554626,558209,561019,562091,564073,565016,566324,568210,570043,572019,574460,576455,577793,577102,575190,571485,567863,565797,565460,564567,563028,560248,557519,554496,550066,546235,541071,538088,534701,529276,520384,512589,507047,503986,499483,495223,492380,489749,487420,484016,480431,477676,476394,474344,471408,466862,463669,460613,457491,455095,453569,453314,454496,456604,458679,460325,461064,463231,465638,468338,470137,471194,472274,473189,473187,473065,472870,473710,474977,475990,475314,474642,474333,475178,476046,476361,476748,476654,477331,477821,478620,479239,481089,482852,484672,486182,487661,488884,490435,492428,494742,496710,498685,500701,502881,504935,507140,509019,510372,512564,514836,517442,518996,520967,523144,525733,527791,530047,532161,534313,537323,539338,541115,541790,543392,544907,546469,547053,548054,548038,548860,549997,551895,553222,554426,556235,559957,563878,568362,572629,577338,583189,588208,592493,593422,596969,600393,605817,609821,614075,617620,620513,624128,627967,632222,636645,643324,648479,653962,657864,661863,665727,670037,675400,680013
394670,"Hastings, NE",795,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",75787,75386,74942,74529,74516,74924,75180,75390,75482,75691,75957,76261,76462,76911,77642,78177,78201,77839,77762,77870,78205,78457,78677,78882,79255,79533,79921,80101,80367,80405,80488,80495,80552,80584,80706,80862,80978,81128,81224,81366,81513,81710,81819,81873,81834,81836,81749,81628,81570,81772,82049,82394,82497,82614,82612,82842,83160,83642,84102,84568,84992,85265,85472,85697,86031,86336,86913,87341,87536,87414,87430,87696,87961,88090,88161,88161,88201,88203,88097,88074,88234,88504,88699,88731,88796,88915,89089,89270,89441,89641,89755,89882,89972,90179,90281,90358,90309,90356,90392,90441,90536,90642,90847,90878,90919,90843,90854,90830,90948,91046,91184,91240,91226,91164,91045,90992,90900,90822,90666,90486,90226,89979,89904,89971,90077,90105,90172,90315,90475,90584,90696,90825,90952,90986,90508,89994,89554,89506,89374,89157,88974,88943,88988,89050,89108,89277,89795,90313,90673,90778,90970,91198,91444,91589,91756,91908,92094,92238,92359,92516,92771,93009,93218,93447,93662,93896,94109,94401,94748,95129,95556,95905,96212,96484,96758,97047,97325,97619,97977,98305,98647,98959,99275,99646,100066,100569,101132,101664,102251,102802,103298,103764,104188,104630,104945,105258,105783,106328,106870,107247,107576,107943,108282,108694,109141,109587,110161,110734,110872,110967,110965,111453,111954,112569,113173,113777,114283,114782,115244,115782,116626,117481,118438,119017,119637,120158,120788,121397,121979,122573,123135,123565,124300,125105,126164,126831,127462,127975,128550,129091,129657,130172,130666,131181,131333,131379,131138,131243
394730,"Juneau, AK",796,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",222520,222484,222960,224029,225459,226857,228189,229647,230909,231928,233138,234323,235479,236856,237834,238431,238202,237703,237107,236419,236637,237344,238220,238861,239471,240333,241254,242248,243454,246001,249053,252174,253640,254816,255294,256456,257784,259308,261904,264519,267974,269140,269843,270054,272187,274796,277809,280637,283641,286811,289398,292117,294494,297937,301617,305524,307852,309392,310668,312323,313987,315662,317105,319199,320961,323554,326271,328070,328962,328427,328560,328593,329134,329621,329663,327738,325955,322128,317426,314138,314400,318556,321554,323200,323113,322446,322194,322612,322815,323769,325208,326348,326025,324243,322771,321786,321280,320858,320195,319829,319603,319663,319841,319658,319168,318202,317725,317641,317989,318462,319105,319421,319630,319739,320027,320439,320761,321007,320997,320937,320834,321019,321152,321430,321639,321941,322119,322073,321943,321930,322123,322434,322638,322613,322701,323427,324533,325717,326734,327965,329245,330454,331535,332499,333293,334002,334733,335039,335255,335369,335676,335875,336384,336883,337500,338037,339204,340670,341836,342691,343508,344665,345939,347060,347984,348965,350003,351076,352090,353068,354496,356030,357294,358283,359190,360543,361753,362916,363843,364671,365066,365314,365390,365678,366246,366973,367511,367770,367976,368363,369015,369907,371105,372190,373309,374325,375412,376193,377186,378049,379006,379619,380036,380433,380606,381304,381816,382548,383112,383966,384725,385426,386382,387584,388781,390197,391785,393277,394615,395790,396996,398075,399134,400313,401223,402032,402843,403391
